Compound_ID	Compound	Type	Source	A1	A1MS	A1P	A2	A2MS	A2P	A3	A3MS	A3P	A4	A4MS	A4P	A5	A5MS	A5P	A6	A6MS	A6P	B1	B1MS	B1P	B2	B2MS	B2P	B3	B3MS	B3P	B4	B4MS	B4P	B5	B5MS	B5P	B6	B6MS	B6P	C1	C1MS	C1P	C2	C2MS	C2P	C3	C3MS	C3P	C4	C4MS	C4P	C5	C5MS	C5P	C6	C6MS	C6P	D1	D1MS	D1P	D2	D2MS	D2P	D3	D3MS	D3P	D4	D4MS	D4P	D5	D5MS	D5P	D6	D6MS	D6P
compound.190	3-Methylindole	Aromatic	Protein	0.002607518	0.006712991	0.002830889	0.002506423	0.013938285	0.001778115	0.001811356	0.005867244	0.002319204	0.001317564	0.006417929	0.000946061	0.002589402	0.015106576	0.000619708	0.002914631	0.007964429	0.002775031	0.004233555	0.000220066	0.001934542	0.00508806	0.006755091	0.003706949	0.008965574	0.003352917	0.003157251	0.003134545	0.005426275	0.001630386	0.003765578	0.0054642	0.003198421	0.004267771	0.004389932	0.004010726	0.003722264	0.006778574	0.002427006	0.002326366	0.011887062	0.000446584	0.004052783	0.00146982	0.000281234	0.007036254	0.006917827	0.003198679	0.004687249	0.004472895	0.00215529	0.004532704	0.005745933	0.002938851	0.003973976	0.006214941	0.002705567	0.003148391	0.012349505	0.001596684	0.004369997	0.005605839	0.003232973	0.003331313	0.008951401	0.001885714	0.004915618	0.005310478	0.003547113	0.006493549	0.00844519	0.003166822
compound.191	Ethylbenzene	Aromatic	Protein	0.001487986	0.008187216	0.005039839	0.002158711	0.01451637	0.002852026	0.004301971	0.00325958	0.003373842	0.002407807	0.014535971	0.00413105	0.001576715	0.009055363	0.002051145	0.003272853	0.008954091	0.003321935	0.001762825	0.002262306	0.002560044	0.004099944	0.011913525	0.002337716	0.006175528	0.003430892	0.004040398	0.002100638	0.012941665	0.003906775	0.002106931	0.012245075	0.003927594	0.000826881	0.009222016	0.006184962	0.00397264	0.014195132	0.001376309	0.000814228	0.009797539	0.00290566	0.002831861	0.011423471	0.001983181	0.005380665	0.015555339	0.00262673	0.002110633	0.003465753	0.001148504	0.001644609	0.013354341	0.005045733	0.005172829	0.015085841	0.002280726	0.002539025	0.015299228	0.004457002	0.003251691	0.012901673	0.006190267	0.003161925	0.009812112	0.001784694	0.003978663	0.016516488	0.002156787	0.005852852	0.016086077	0.002556549
compound.192	Pyridine	Aromatic	Protein	0.005838573	0.009424512	0.000594058	0.005940077	0.006487404	0.000308089	0.004981229	0.006891683	0.00061229	0	0.001989133	0.000731859	0.003102154	0.006823709	0.000401501	0.00348453	0.002054728	0	0.004983103	0.015064169	0.000602932	0.003377292	0.002092031	0.001736589	0.002109547	0.0179602	0.000622619	0.005399295	0.002487947	0.000402982	0.00425869	0.004015858	0.0020218	0.003678145	0	0	0.003271586	0.004545632	0.010522052	0.004813171	0	0.003649967	0.002017913	0	0.002569893	0.001284963	0.00934102	0.00029233	0.007743555	0.005717011	0.003911999	0.015911261	0.004676001	0.000423688	0	0	0.000637262	0	0.009281794	0	0.003544171	0.007708028	0.003934704	0.003288966	0	0	0.003693503	0	0.004759191	0	0.006937121	0.002309141
compound.193	4-Pyridinamine	Aromatic	Protein	0.000884289	0.002456165	0.000735602	0.000930129	0.002678463	0.000496464	0.001001906	0.001983687	0.000499828	0.001031917	0.002579922	0.000747159	0.00025048	0.001828239	0.000165837	0.000678995	0.001790818	0.000634003	0.001340857	0.001085585	0.000101241	0.001383362	0.002382705	0.001123773	0.001939422	0.005536212	0.000534304	0.000727018	0.002650735	0.000652155	0.000893578	0.001626093	0.001160049	0.000835304	0.001133803	0.000854918	0.001158409	0.002444274	0.000738654	0.001524171	0.002284545	0.000306311	0.00049176	0	0.000358815	0.001032862	0.003572256	0.000169255	0	0.000702037	0.000395629	0.00165798	0.001335434	0.001005295	0.000810336	0.00341025	0.000112471	0.002221647	0.003496404	0.000683244	0.001858109	0.003499527	0.001368375	0.001089735	0.001336972	0.000846647	0.001412222	0.005940535	0.001217426	0.000995678	0.002828468	0.001830819
compound.194	"1H-Pyrrole, 1-methyl-"	Aromatic	Protein	0.002423291	0.011214643	0.002337628	0.001385052	0.011625943	0.000771103	0.001327384	0.011982837	0.000629784	0.003110707	0.011943298	0.000698708	0.000956284	0.01064327	0.000129178	0.00382647	0.003595775	0.000611722	0.00301207	0	0.000199258	0.003082332	0.00806517	0.001649759	0.003912869	0.008473263	0.000830158	0.002691442	0.005941771	0.000581402	0.002286244	0.003884191	0.003065844	0.003762377	0.002675016	0.001471303	0.00312136	0.003321501	0.001612979	0.002620504	0.005664928	0.001459987	0.00084108	0.00258932	0.000751572	0.001277438	0.008520261	0.000542293	0.00402939	0.002040943	0.001535275	0.004546074	0.00372495	0.000658642	0.00136092	0.006693014	0.000135502	0.004913013	0.009753749	0.00069059	0.002769959	0.00964534	0.004285569	0.003401892	0.004217487	0.002005977	0.003639187	0.006525588	0.002602404	0.001286589	0.005563101	0.001571865
compound.195	"Pyridine, 3,5-dimethyl-"	Aromatic	Protein	0.000355699	0.001424207	0.00033027	0.000344814	0.001136902	0.000290484	0	0.002374837	0.000354878	0.000445669	0.001555604	0	0.000315343	0.000931286	0	0.000576413	0.001361964	0.000352449	0.000313699	0.000418151	0	0.001710768	0.00169082	0	0.00065498	0.001221605	0.000432742	0.000708965	0.000607743	0	0.000146589	0.000892047	0.000599911	0.000167061	0.000874828	0.000183649	0.000502422	0.001120458	0.000587908	0.000282105	0.000859026	0	0.000225531	0	0	0.000109495	0.001852571	0	0.000394716	0.000559852	0.000240625	0.000807597	0.000951051	0	0.0004418	0.001120814	0	0.000803601	0.002410907	0.000184402	0.000392267	0.002019751	0.000714262	0.00055616	0	0	0.000556741	0.001656149	0.000645254	0.000165196	0.001575095	0.000540999
compound.196	Pyrrole	Aromatic	Protein	0.005215036	0	0	0	0	0	0	0	0.000241167	0	0.001292086	0	0	0	0	0.000690393	0	0	0	0	0	0	0	0	0.000823404	0	0	0	0	0	0.002869012	0.000299214	0	0	0.000401095	0	0	0.000450576	0	0	0	0	0.000208574	0.000959572	0	0.00030666	0.001008361	6.05842E-05	0	0	0.00031296	0	0.000685549	0	0	0.000547127	0	0	0.002060873	0	0	0.001504508	0.000511261	0	0.00086645	0	0.000507857	0.000918083	0	0.000315154	0.001518123	8.39538E-05
compound.197	Benzonitrile	Aromatic	Protein	0	0.006318109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002438013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297672	0	0	0
compound.198	"1 H-Pyrrole, 2-ethyl-"	Aromatic	Protein	0.00017289	0	0.000227329	0.000291209	0.000568451	0.000123764	0	0	0	0.000777677	0.000484532	0.000321304	0	0.000309856	0	0.000319144	0.000612648	0.000122952	0	0.000578979	0	0	0	0	0	0	3.59882E-05	0	0.001692998	0.000369144	0	0	0.000127771	0	0	0	0	0	0	0	0	0	0.000415453	0	0.000167043	0.000656592	0.000805126	0.000133031	0.000524917	0	0	0	0.001062007	0	0.000218902	0.001041135	0	0	0.000786593	0.000193708	0	0.000989266	0.005187794	0	0	0.000274198	0	0.000936084	0	0	0	0
compound.199	Pyridine	Aromatic	Protein	0.000314603	0.001113567	0	0	0.001702141	0	0	0.000440819	0.000322389	0	0.00269893	0.000203492	0	0.003544896	0	0	0.002186683	0.000178048	0	0.000924758	0.00027664	0	0.002198475	0	0	0	0.000245073	0	0.00105541	0.000387601	0	0.001695219	0	0	0.001686492	0	0.000258722	0.002448262	0	0	0.002823177	0	0	0.002650245	0	0.000517372	0.003400288	0.000126888	0	0.000598361	0	0	0.001240329	0	0	0.001482024	0	0	0.001647912	0.000394273	0	0.002765822	0	0	0.002564921	0	0.000699321	0.003703834	0	0.000595675	0.003244025	0
compound.200	Benzenepropanenitrile	Aromatic	Protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003039031	0.001617886	0	0	0	0	0	0	0.001109298	0	0	0	0	0	0.008931768	0.002065217	0	0.000705794	0	0	0	0	0	0	0	0.003070011	0	0	0	0	0	0	0	0	0.001113362	0	0	0.00211618	0	0	0	0	0	0.001299516	0	0	0	0	0
compound.201	"1H-Pyrrole, 2-methyl-"	Aromatic	Protein	0	0	0	0	0	0	0	0	0	0.000807587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.202	Mequinol	Aromatic	Unknown Origin	0.069155911	0.014479	0.04289225	0.080698124	0.001792065	0.016196693	0.033396877	0.01493198	0.014619982	0.087787739	0.02261151	0.016753703	0.02422757	0.014720329	0.008488247	0.093626403	0.005702342	0.017278112	0.07259506	0.000737126	0.008640955	0.071822754	0.027061306	0.073471067	0.046273928	0.028070934	0.013379678	0.05038248	0.037441294	0.015811673	0.062460785	0.012212158	0.050213548	0.075809094	0.010043154	0.021742356	0.084627251	0.005343111	0.045374465	0.056287366	0.018573534	0.024619384	0.011327444	0	0.016607325	0.022764352	0.00508089	0.012371049	0.07496858	0	0.01978143	0.070597862	0.007331018	0.010977359	0.023311032	0.00313403	0.007960181	0.084168672	0.006174753	0.012171045	0.061592871	0.003322284	0.044610019	0.081024317	0.009295685	0.049307577	0.059204677	0.009630868	0.06470361	0.019220906	0.013639652	0.065645586
compound.203	"Spiro[2.4]hepta-4,6-diene"	Aromatic	Unknown Origin	0.012229826	0.023061097	0.022518431	0.012039523	0.066800997	0.015897406	0.008971873	0.027939256	0.015794579	0.014611349	0.062904202	0.017875717	0.009767941	0.051499693	0.010015696	0.014410325	0.050896941	0.012801602	0.014019314	0.0146621	0.009769438	0.007831187	0.058134727	0.017532868	0.033854822	0.016582644	0.018038279	0.012439713	0.053720118	0.02005683	0.014733573	0.04772946	0.023863865	0.017969563	0.047373368	0.020264721	0.012602283	0.058614731	0.010929066	0.009078176	0.058042294	0.006841898	0.010479582	0.049273239	0.009479509	0.021447406	0.074259157	0.010803485	0.015075949	0.018987585	0.006967787	0.015643844	0.064592213	0.020259967	0.020979929	0.069586096	0.010688108	0.017138417	0.073546416	0.020938116	0.009823891	0.061416909	0.030324789	0.013522874	0.055888874	0.010270408	0.023355974	0.07380665	0.017450368	0.022337809	0.068700952	0.014926949
compound.204	(ISTD) 3-Ethoxy-4-methoxybenzaldehyde	Aromatic	Unknown Origin	0.013377701	0	0	0.017385592	0	0.021654274	0.015424829	0	0.018868523	0.01416269	0	0	0.006588874	0	0.030112549	0.014231213	0	0	0.013006036	0	0	0.009379727	0	0.012439987	0.020755218	0	0.028481493	0.004414621	0.021515179	0.029470004	0.007486328	0	0	0.010599234	0	0	0.017693271	0	0.006858931	0.012006189	0	0.017462586	0.02357058	0	0.035396634	0.035369407	0	0.031351289	0.011293256	0	0.026276825	0.012301143	0	0	0.013453796	0	0.036670498	0.004862233	0	0	0.010529284	0	0	0.002738453	0	0.006373906	0.014665379	0	0.018359427	0.018874583	0	0.012172473
compound.205	Hydroquinone	Aromatic	Unknown Origin	0.001771412	0	0.000534009	0.001002569	0	0	0.002349102	0.002539368	0	0.00080011	0.000816055	0	0.00083066	0.001742406	0	0.000722959	0	0	0.000707906	0.003350571	0	0.000699055	0.001215916	0	0	0.002019548	0.002516969	0.001345721	0	0	0.001377724	0	0	0.00060928	0	0	0.000837927	0	0.002849094	0.000449229	0	0.003936239	0.000656246	0	0.000836427	0	0	0	0.000942932	0.00521344	0.001055502	0.000480012	0	0	0	0	0.000131254	0.000575089	0	0.000191994	0	0	0	0.000498285	0	0.000738411	0.000260718	0	0.001322592	0	0.000489285	0.0080655
compound.206	"1,3,5-Cycloheptatriene"	Aromatic	Unknown Origin	0	0.000737113	0	0.003766878	0.001901259	0.001019335	0.015000292	0	0	0.003888384	0	0.000446255	0	0.000583663	0	0.003679925	0	0.001041143	0.002984309	0	0	0.001710768	0	0.004875807	0	0	0	0.002691442	0	0	0.003436837	0.003818357	0	0.002737551	0	0.002062358	0.002420306	0	0.008004598	0.002914643	0	0.003148991	0.001237879	0	0	0	0.004611885	0	0.003179655	0	0.003321509	0	0	0	0	0	0	0.003326123	0	0.001662805	0.003303305	0	0.004110137	0.002103244	0	0	0	0	0.004937438	0	0	0.004403862
compound.207	"Methanesulfonic acid, methyl ester"	Aliphatic	Unknown Origin	0.000480407	0.002974776	0.001415444	0.000853343	0.001091939	0.000470056	0	0.003570016	0.000150448	0.000299106	0.001398343	5.04906E-05	0	0.001441991	0	0.001094208	0.000725753	0.000336245	0.000680145	0.001852196	0	0.001209336	0.002669285	0.000941765	0.00103606	0.001458129	0.000205773	0.000448027	0.001315872	0	0.000543917	0.001375925	0.002005228	0.001036058	0.001607536	0.000683934	0.000610919	0.002954661	0.001281339	0	0.000896173	0	0.000284882	0	0.000320024	0	0.001391382	0.000192556	0.000844253	0.0002663	0.000358723	0.001912025	0	0.000190659	0.000759274	0.00141297	0.000128347	0.000583976	0.003464941	0.000350193	0.001405625	0.000960412	0.000448606	0.000437588	0	0	0.000539088	0.00343831	0.001352894	0.000559311	0.001923627	0.004024503
compound.208	"1H-Indene, 5,6-dimethoxy-"	Aromatic	Unknown Origin	0.000743993	0	0	0.000257886	0	0.00103694	0.00417461	0	0.003723722	0.005264273	0	0.001927823	0	0	0.001451076	0	0	0.006785659	0.003414605	0	0	0.003067584	0	0.000257149	0	0	0.001395372	0	0	0.001971845	0	0	0.001461662	0.000276563	0	0	0.004740461	0	0	0	0	0	0	0	0.007442991	0	0	0.000997734	0	0	0.004989644	0	0	0.002588346	0.005750055	0	0.000758006	0	0	0.001496279	0	0	0	0.004333531	0	0	0	0	0.000358276	0	0	0.003463712
compound.209	"Benzene, 1,4-dimethoxy-2,3,5,6-tetramethyl-"	Aromatic	Unknown Origin	0.002862601	0	0	0.002245639	0	0	0.001167476	0	0	0.001989058	0	0	0	0	0	0.001725982	0	0.004760089	0.00353953	0	0	0.002595648	0	0.003924023	0.004202081	0.001494517	0.004194949	0.016115829	0	0.002584009	0.007307015	0	0.003098988	0.009026898	0	0.002596417	0.001836094	0	0.008607581	0.003663358	0	0.002075471	0	0	0	0.003819143	0	0.006905757	0.003330414	0	0.001550037	0.00679237	0	0	0.001871543	0	0.002504327	0.006766501	0	0.004677404	0.001858109	0	0	0.002752568	0	0.003054665	0.003055287	0	0.003154969	0.004900465	0	0.003084353
compound.210	Pyruvaldehyde	Aliphatic	Unknown Origin	0.006036971	0.004159422	0.003838856	0.007997372	0	0.001676006	0.014151219	0.005463677	0	0.003140618	0	0.001224015	0.003486719	0.003377522	0	0.007359849	0	0.001464487	0.001818347	0.007398062	0	0.001533792	0.004626214	0.005159673	0	0.009694869	0	0.008911299	0.001410831	0.001491957	0.004243747	0	0.00669514	0.005432985	0.00081798	0.000990016	0.000142715	0	0.004160582	0.009452534	0.000327359	0	0.003204921	0	0.00579438	0.001300014	0	0.001071875	0.006071496	0.003406509	0.00789781	0.002767757	0	0.001213287	0	0	0	0.002678671	0.001439465	0	0	0.003804551	0.006816812	0.008088316	0	0.00825	0.007305531	0	0.006915978	0.001748929	0	0.002721488
compound.211	Monobenzone	Aromatic	Unknown Origin	0.000743993	0.003501285	0.001164525	0.0009649	0.003789672	0	0	0.004470281	0	0.000472588	0.004675312	0.000222363	0	0.00188403	0	0.000744126	0.002634388	0	0.000405311	0.000873829	0	0.001079554	0.002132971	0	0	0.002729119	0	0.000836973	0.001475947	0	0.000348167	0	0.000591625	0.001200311	0.002176017	0	0.000193624	0	0	0.000463936	0.001211923	0	0.000300143	0	0	0	0.004846387	0	0	0.000270743	0	0.002607307	0.001700004	0	0	0.004313276	0	0	0.002513164	0.000443251	0	0.001640532	0.00082704	0	0	0.000644606	0.001070029	0.003478813	0.001032049	0.000389613	0.00267431	0.002325635
compound.212	"2-Butanone, 3,3-dimethyl-"	Aliphatic	Unknown Origin	0.002040666	0	0.00093934	0.002187687	0	0	0.001096719	0	0.000249914	0.002243298	0	0	0	0	0	0.000876017	0	0	0.001887749	0	0	0.000899628	0	0.002571487	0.000615852	0	0	0.001624712	0	0	0.001007143	0	0.001203137	0.001937344	0	0	0.001275251	0	0.001718501	0.001778199	0	0.000903188	0	0	0	0	0	0	0.001480184	0	0.000515203	0.002393374	0	0	0.000344115	0	0	0.001637671	0	0	0.001347129	0	0.001330782	0.001119378	0	0.000844242	0.000897576	0	0.004099678	0	0	0.002111215
compound.213	C8_H16	other	Unknown Origin	0.000763833	0.00463328	0.001612749	0.000383932	0.001971914	0.001272849	0.00081511	0.003632103	0.000942177	0.001218859	0.00913811	0.000943511	0	0.009227028	0.000235663	0.000819027	0.003327152	0.000613748	0.000619071	0.003323767	0.000686762	0	0.006836971	0.000499269	0.001687637	0.002781102	0.000891979	0.000942005	0.003608473	0	0.001110248	0.0054642	0.002701257	0.001151175	0.004105692	0.001144112	0.001952937	0.00945013	0.000798952	0.000894448	0.008404524	0.000426545	0.000158211	0.008681838	0.000419426	0.001343285	0.010435366	0	0.000981307	0.003199156	0.000720398	0.000653832	0.007370645	0	0	0.014714006	0	0.001332988	0	0.001263634	0.002425864	0.009851437	0.001486165	0.000503932	0.006369266	0.002272959	0.001412222	0.014356294	0.001024919	0.001305636	0.007506836	0.001599905
compound.214	1-Undecanol	Aliphatic	Unknown Origin	0.000826186	0.005080813	0.00276655	0.001138756	0.007964734	0.001096798	0.001211344	0.005122197	0.001479492	0.000834507	0.01122075	0.000956262	0.000940901	0.010128273	0.000512786	0.002149337	0.007964429	0.001035066	0.000664876	0.00310933	0.001080119	0.001373039	0.009006789	0.001270716	0.002313696	0.002625152	0.001236406	0.000925593	0.006999894	0.000950546	0.000983234	0.008986305	0.002038372	0.002063692	0.006379614	0.001633843	0.00216993	0.011084963	0.000550222	0.000754064	0.008311656	0.000971893	0.001037784	0.00929109	0.000858247	0.00246457	0.011217041	0.000796492	0.0008607	0.005065331	0.000516679	0.000755451	0.009352001	0.001856522	0.003085937	0.014554649	0.000603722	0.001548805	0.014315987	0.002292173	0.001672298	0.010428509	0.003659024	0.00287961	0.009525209	0.002549563	0.003123183	0.013456212	0.001297637	0.002199149	0.009316519	0.001270028
compound.215	"1,2-Benzenediol, 3-methoxy-"	Aromatic	Unknown Origin	0.002919286	0	0.001108765	0.001738559	0	0.001369677	0.001297667	0	0.000842211	0.000777677	0	0.00168302	0.000297397	0	0.000763724	0.003891602	0	0.001610328	0.003636693	0	0.000525551	0.002271192	0	0.000589438	0.005767229	0	0.001311473	0.000369253	0	0.001341224	0.002510386	0	0.001922367	0.00219004	0	0.001494523	0.005558358	0	0.000431133	0.002874533	0	0.00071568	0.003442322	0	0.003782106	0.005549987	0	0.00442731	0.001108767	0	0.00280483	0.001127159	0	0.000400577	0.00339675	0	0.001126947	0.002780232	0	0.003330507	0.00149853	0	0.003759271	0.003994753	0	0	0.004114454	0	0.002905424	0.004311717	0	0.000856032
compound.216	Indane	Aromatic	Unknown Origin	0.000595194	0.001192543	0.001299635	0.000556339	0.003507052	0.000693641	0.000185381	0.001934017	0.000752242	0.000635601	0.003795504	0.000754809	0.000505062	0.002609318	0.000414593	0.000939521	0.002629675	0.000281554	0.00076204	0.000796096	0.000554569	0.001078079	0.003004992	0.000694636	0.001517513	0.001000677	0.000841198	0.000523518	0.002083689	0.000784431	0.00080691	0.002017804	0.002054944	0.001371583	0.002264447	0.001104005	0.000774498	0.004705128	0.000417566	0.000101611	0.003255012	0.000284841	0.000169573	0.003175725	0.000191287	0.00108554	0.004963638	0.000495689	0.000438573	0.001027877	0.000205195	0.00024736	0.004081594	0.000612421	0.001369801	0.005365035	0.000480741	0.00018281	0.005899445	0.001079966	0.000896366	0.004863889	0.001721746	0.001119378	0.003322347	0.000820189	0.000837828	0.005580503	0.000727247	0.001281394	0.004088544	0.000798303
compound.217	Dimethylbenzofuran	Aromatic	Unknown Origin	0.001487986	0.002358761	0.002013791	0.001103985	0.003115239	0.002359083	0.000161324	0.001694982	0.001846866	0.001749773	0.004760318	0.002728533	0.001848474	0.003690811	0.001152132	0.001839962	0.003214048	0.001606277	0.001332529	0.001090946	0.001666931	0.00099254	0.004175875	0.000723022	0.000729835	0.001221605	0.001556547	0.000395511	0.0027674	0.002187179	0.000603688	0.002867059	0.001044044	0.000932171	0.002684491	0.002216454	0.000308798	0.003512896	0.001052205	0.000237985	0.004448361	0.00109499	0.000374755	0.001660211	0.000996439	0.001900165	0.005862565	0.001165082	0.000222028	0.002035019	0.00108355	0.001858542	0.00578556	0.001844967	0.003019334	0.003176526	0.001109059	0.000822644	0.005152182	0.001273429	0.001995747	0.003709746	0.001506215	0.001976203	0.002438683	0.001156924	0.002457809	0.003676831	0.00028876	0.002337678	0.004189082	0.000793355
compound.218	"1H-Inden-1-one, 2,3-dihydro-"	Aromatic	Unknown Origin	0.000539926	0.004238398	0.001338238	0.000612842	0.003609823	0.002535134	0.000541992	0.003787321	0.000732249	0.000595222	0.004505301	0	0.001117801	0.005922465	0.000126124	0.000744126	0.004048192	0.000174807	0.000691249	0.00093816	0.001176846	0.001007288	0.004093995	0.000564391	0.001308259	0.002092324	0.002135008	0.000590804	0.003798392	0.003476107	0.000636562	0.002804517	0.000884952	0.002470815	0.002798187	0.002174236	0.000337174	0.006658952	0.000238178	0.000663148	0.004736251	3.96487E-05	0.001532936	0.001812524	0	0.002690333	0.007855837	0.001756096	0.001918757	0.001389263	0.000249482	0.000580293	0.00689512	0.000974481	0.001327619	0.006533656	0	0.000995298	0.006804027	0	0.002184998	0.007378273	0.000588953	0.001206895	0.004378153	0.000721574	0.001507275	0.005985539	0.000217461	0.003064955	0.006032279	0.00010622
compound.219	Phenanthrene	Aromatic	Unknown Origin	0	0.002593057	0	0	0.003757556	0	0	0	0.000764738	0	0	0.000706359	0	0.003768061	0	0	0.005466708	0	0	0.002530351	0	0	0.004085807	0	0	0	0.003201408	0	0.003744129	0	0	0.005826286	0	0.00100798	0	0	0.001936245	0.006499457	0.00089543	0.001363732	0.006268568	0.000443721	0.001022522	0.007379562	0.00118312	0.003348806	0.004299214	0.001806936	0.000465984	0.003465753	0.000667254	0.000410484	0.007846171	0	0.002797324	0.009773925	0.002973888	0.000596671	0.006646708	0.000776302	0.001648211	0.001813654	0	8.72352E-05	0.00268542	0	0.000689816	0.000643558	0.002335034	0.000626844	0.006199842	0
compound.220	"2,3,6-Trimethylnaphthalene"	Aromatic	Unknown Origin	0	0.00172695	0	0	0	0	0	0	0	0	0	0	0	0.000832578	0	0	0	0	0	0	0	0	0.000982559	0	0	0	0	0	0	0	0	0.003166603	0	0	0.00366354	0	0	0.005821599	0	0	0.005061288	0	0	0.001919143	0	0.004853887	0.004142879	0	0	0	0	0	0.001006529	0	0.003885172	0.002055711	0	0.001080355	0.002556426	0.000813036	0.001414227	0.000972778	0.005463474	0	0.003953535	0.001313265	0.001110767	0.001692152	0.002032014	0.000962777	0.000901491	0
compound.221	Trimethylphenol	Aromatic	Unknown Origin	0	0	0.002809442	0	0.000360982	0.005809683	0.000598597	0.000602246	0.001616945	0	0.006077906	0.000265203	0.000333289	0.001068619	0.002203889	0	0.001979325	0.003463725	0	0	0.000777041	0	0	0	0.002364734	0.000148152	0.001373294	0	0.003527078	0.005906306	0	0.001471384	0.002900122	0	0.00042636	0.002195345	0.000305459	0.000331353	0	0.001577651	0.001346581	0	0.001107309	0.001111885	0.001367377	0.000635897	0.00115688	0.000176245	0	0	7.57304E-05	0	0.00349115	0.010207018	0.002308902	0.000455231	0.001674768	0	0	0.000724875	0	0	0	0.000973986	0.000849235	0.000608528	0.000783511	0.000391085	0.000732595	0.001922091	0.001970544	0
compound.222	Vinyl crotonate	Aliphatic	Unknown Origin	0.000412385	0	0	0	0	0	0	0	0	0.000477075	0	0	0	0	0	0	0	0	0.000446952	0.000562896	0	0	0	0.001753287	0	0	0	0	0	0	0	0	0	0.000456258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550783	0	0	0
compound.223	Propiolactone	Aromatic	Unknown Origin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039749	0	0	0
compound.224	C9_H8	other	Unknown Origin	0	0.011714827	0.002208951	0	0.014452139	0	0	0.014186933	0.001886852	0	0.009988167	0.001858973	0.003307256	0.008068285	0.001008116	0.000661084	0.007870175	0.001553612	0.001222873	0	0.001537961	0	0.00806517	0	0.002330709	0	0.001823699	0.00095021	0.005941771	0.002122579	0	0.007274628	0.001955511	0	0.005684804	0.002153127	0	0.010167861	0	0	0.009333201	0.000612622	0.000578242	0.008986464	0	0.002445757	0.015633507	0.001298537	0	0	0	0	0.013393968	0.002561384	0.002952731	0.017688679	0.001216387	0	0.014866602	0	0	0.012778015	0	0	0.010156397	0.001844825	0.004060137	0.01309618	0	0.002545471	0.011896994	0
compound.225	Toluene	Aromatic	Unknown Origin	0.000253666	0	0	0	0.000540831	0	0	0	8.47209E-05	0	0.000667295	4.10555E-05	0	0.000484955	0	0	0.000702189	0	0	0	0	0	0.000417587	0	5.8693E-05	0	0.00016272	0	0.000238756	0	0	0.000437794	8.89923E-05	0	0.000420044	0.000112934	0	0.001120458	0	0	0.000443443	0	0	0	0	7.22439E-05	0.000887202	0	0.000341265	0	0	0	0.000748953	0.000108233	0	0.000626806	0	0.001663061	0.000633207	8.98747E-05	0	0.000910949	0.00018646	0	0	0.000618149	9.74976E-05	0.000621056	0	0.000103897	0.000807655	0
compound.226	"3-Penten-2-one, (E)-"	Aliphatic	Unknown Origin	0	0.001421574	0.000879291	0	0	0.000401396	0	0	0.000198682	0	0.000671545	0.000295804	0	0.000926994	0.000153618	0.000529193	0	0	0	0	0	0.000991066	0.001224104	0.000530995	0.000894856	0	0.000293646	0.000431615	0.000507357	0	0	0	0	0.000498375	0.000619012	0.000662825	0.000377234	0	0	0	0.001021544	0	0	0	0	0.000408253	0.001023995	0	0	0	0	0.000480012	0.001014454	0	0.000599427	0.000844595	0.000166806	0.000606827	0.001333275	0.000330602	0	0.001797166	0.001195448	0.001026214	0	0.000310277	0.000608342	0	0	0.000384418	0.000482582	0
compound.227	4-Hydroxy-2-methylacetophenone	Aromatic	Unknown Origin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401095	0	0	0.000387575	0	0	0.000216382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87536E-05	0.003774977	0	0	0	0	0
compound.228	"Benzoic acid, 4-hydroxy-3,5-dimethoxy-, hydrazide"	Aromatic	Unknown Origin	0.000405299	0	0	0	0	0.002200638	0	0	0.002499142	0	0	0	0	0	0.002182069	0	0	0.001918215	0.000187387	0	0	0.000762472	0	0	0.003742744	0	0.003311801	0.001838058	0.008329331	0	0.002017274	0.004575445	0.002419531	0.002274273	0.004389932	0.002258672	0.002119854	0	0	0.00054683	0	0.003034482	0.004137569	0	0	0.003593381	0	0.004109561	0.00217916	0	0.001978143	0.000141731	0	0	0	0	0	0.000144724	0	0.004530469	0.002271022	0	0.002260575	0.001849161	0	0	0.002036858	0	0	0	0	0
